Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20190301;20190331;F2 3008; PIMIENTOS LAMUYOS        ;39; CANTABRIA           ;3720;1,6;2;1
20190301;20190331;F2 3008; PIMIENTOS LAMUYOS        ;40; SEGOVIA             ;8448;1,5;2;0,7
20190301;20190331;F2 3008; PIMIENTOS LAMUYOS        ;41; SEVILLA             ;360;1,5;1,7;0,7
20190301;20190331;F2 3008; PIMIENTOS LAMUYOS        ;45; TOLEDO              ;4805;1,53;2;1
20190301;20190331;F2 3008; PIMIENTOS LAMUYOS        ;46; VALENCIA            ;36673;1,52;2;0,7
20190301;20190331;F2 3008; PIMIENTOS LAMUYOS        ;69; PORTUGAL            ;1080;1,5;1,75;1
20190301;20190331;F2 3008; PIMIENTOS LAMUYOS        ;90; MARRUECOS           ;79099;1,52;2;0,7
20190301;20190331;F2 3101; PUERROS                  ;4; ALMERIA             ;289010;0,97;1,3;0,6
20190301;20190331;F2 3101; PUERROS                  ;6; BADAJOZ             ;48900;0,97;1,1;0,6
20190301;20190331;F2 3101; PUERROS                  ;11; CADIZ               ;111220;0,95;1,1;0,6
20190301;20190331;F2 3101; PUERROS                  ;24; LEON                ;6750;0,98;1,1;0,7
20190301;20190331;F2 3101; PUERROS                  ;27; LUGO                ;150;1;1,1;0,7
20190301;20190331;F2 3101; PUERROS                  ;28; MADRID              ;5700;0,97;1,1;0,7
20190301;20190331;F2 3101; PUERROS                  ;30; MURCIA              ;20320;0,98;1,3;0,75
20190301;20190331;F2 3101; PUERROS                  ;40; SEGOVIA             ;327320;0,97;1,3;0,6
20190301;20190331;F2 3101; PUERROS                  ;45; TOLEDO              ;116820;0,96;1,3;0,6
20190301;20190331;F2 3101; PUERROS                  ;47; VALLADOLID          ;60295;0,96;1,3;0,7
20190301;20190331;F2 3101; PUERROS                  ;50; ZARAGOZA            ;3000;0,9;1,05;0,8
20190301;20190331;F2 3101; PUERROS                  ;60; FRANCIA             ;118060;0,94;1,1;0,6
20190301;20190331;F2 3101; PUERROS                  ;65; HOLANDA             ;23000;0,96;1,1;0,6
20190301;20190331;F2 3101; PUERROS                  ;69; PORTUGAL            ;60600;0,97;1,1;0,6
20190301;20190331;F2 3201; RABANILLAS               ;4; ALMERIA             ;1000;0;0;0
20190301;20190331;F2 3301; RABANOS                  ;2; ALBACETE            ;4340;0,67;0,67;0,67
20190301;20190331;F2 3301; RABANOS                  ;3; ALICANTE            ;1640;0,67;0,67;0,67
20190301;20190331;F2 3301; RABANOS                  ;4; ALMERIA             ;13400;0,67;0,67;0,67
20190301;20190331;F2 3301; RABANOS                  ;28; MADRID              ;150;0,67;0,67;0,67
20190301;20190331;F2 3301; RABANOS                  ;29; MALAGA              ;380;0,67;0,67;0,67
20190301;20190331;F2 3301; RABANOS                  ;30; MURCIA              ;5180;0,67;0,67;0,67
20190301;20190331;F2 3301; RABANOS                  ;32; ORENSE              ;300;0,67;0,67;0,67
20190301;20190331;F2 3301; RABANOS                  ;36; PONTEVEDRA          ;2300;0,67;0,67;0,67
20190301;20190331;F2 3301; RABANOS                  ;40; SEGOVIA             ;1750;0,67;0,67;0,67
20190301;20190331;F2 3301; RABANOS                  ;41; SEVILLA             ;1500;0,67;0,67;0,67
20190301;20190331;F2 3301; RABANOS                  ;45; TOLEDO              ;13540;0,67;0,67;0,67
20190301;20190331;F2 3301; RABANOS                  ;46; VALENCIA            ;1080;0,67;0,67;0,67
20190301;20190331;F2 3301; RABANOS                  ;47; VALLADOLID          ;2750;0,67;0,67;0,67
20190301;20190331;F2 3401; REMOLACHA                ;4; ALMERIA             ;63025;1,67;2,22;1,42
20190301;20190331;F2 3401; REMOLACHA                ;24; LEON                ;775;1,67;2,22;1,42
20190301;20190331;F2 3401; REMOLACHA                ;28; MADRID              ;100;1,67;2,22;1,42
20190301;20190331;F2 3401; REMOLACHA                ;40; SEGOVIA             ;59020;1,67;2,22;1,42
20190301;20190331;F2 3401; REMOLACHA                ;45; TOLEDO              ;800;1,67;2,22;1,42
20190301;20190331;F2 3401; REMOLACHA                ;46; VALENCIA            ;1000;1,67;2,22;1,42
20190301;20190331;F2 3401; REMOLACHA                ;47; VALLADOLID          ;11950;1,67;2,22;1,42
20190301;20190331;F2 3501; SETAS DE CULTIVO         ;2; ALBACETE            ;19846;2,59;3,5;2
20190301;20190331;F2 3501; SETAS DE CULTIVO         ;16; CUENCA              ;68959;2,57;3,5;2
20190301;20190331;F2 3501; SETAS DE CULTIVO         ;24; LEON                ;5835;2,83;3,5;2
20190301;20190331;F2 3501; SETAS DE CULTIVO         ;26; LA RIOJA            ;7689;2,53;3,5;2
20190301;20190331;F2 3501; SETAS DE CULTIVO         ;31; NAVARRA             ;3300;2,5;2,75;2
20190301;20190331;F2 3501; SETAS DE CULTIVO         ;45; TOLEDO              ;60530;2,58;3,5;2
20190301;20190331;F2 3501; SETAS DE CULTIVO         ;49; ZAMORA              ;163;2,5;2,75;2,5
20190301;20190331;F2 3504; SETA SHII-TAKE           ;2; ALBACETE            ;14433;5;5;4
20190301;20190331;F2 3504; SETA SHII-TAKE           ;16; CUENCA              ;50152;5;5;4
20190301;20190331;F2 3504; SETA SHII-TAKE           ;24; LEON                ;4244;5;5;4
20190301;20190331;F2 3504; SETA SHII-TAKE           ;26; LA RIOJA            ;5592;5;5;4
20190301;20190331;F2 3504; SETA SHII-TAKE           ;31; NAVARRA             ;2400;5;5;4,5
20190301;20190331;F2 3504; SETA SHII-TAKE           ;45; TOLEDO              ;44022;5;5;4
20190301;20190331;F2 3504; SETA SHII-TAKE           ;49; ZAMORA              ;119;5;5;4,5
20190301;20190331;F2 3506; SETA DE CARDO            ;2; ALBACETE            ;1803;10,63;12;10
20190301;20190331;F2 3506; SETA DE CARDO            ;16; CUENCA              ;6269;10,7;12;10
20190301;20190331;F2 3506; SETA DE CARDO            ;24; LEON                ;531;10;12;10
20190301;20190331;F2 3506; SETA DE CARDO            ;26; LA RIOJA            ;699;10,5;12;10
20190301;20190331;F2 3506; SETA DE CARDO            ;31; NAVARRA             ;300;10,67;12;10
20190301;20190331;F2 3506; SETA DE CARDO            ;45; TOLEDO              ;5503;10,8;12;10
20190301;20190331;F2 3506; SETA DE CARDO            ;49; ZAMORA              ;15;12;12;10
20190301;20190331;F2 3601; TOMATE RAF               ;3; ALICANTE            ;25834;4,16;7,5;1
20190301;20190331;F2 3601; TOMATE RAF               ;4; ALMERIA             ;1336897;4,09;7,5;1
20190301;20190331;F2 3601; TOMATE RAF               ;12; CASTELLON           ;1980;4,23;7,5;1,45
20190301;20190331;F2 3601; TOMATE RAF               ;18; GRANADA             ;135561;4,09;7,5;1
20190301;20190331;F2 3601; TOMATE RAF               ;21; HUELVA              ;3410;4;7,5;1
20190301;20190331;F2 3601; TOMATE RAF               ;26; LA RIOJA            ;550;4;6;1,5
20190301;20190331;F2 3601; TOMATE RAF               ;29; MALAGA              ;71943;4,12;7,5;1
20190301;20190331;F2 3601; TOMATE RAF               ;30; MURCIA              ;205671;4,09;7,5;1
20190301;20190331;F2 3601; TOMATE RAF               ;40; SEGOVIA             ;22;4,5;6;1,6
20190301;20190331;F2 3601; TOMATE RAF               ;46; VALENCIA            ;27307;4,1;7,5;1
20190301;20190331;F2 3601; TOMATE RAF               ;69; PORTUGAL            ;28930;4,08;7,5;1
20190301;20190331;F2 3601; TOMATE RAF               ;90; MARRUECOS           ;76982;4,1;7,5;1
20190301;20190331;F2 3603; TOMATE PERA              ;3; ALICANTE            ;30532;1,12;1,4;0,6
20190301;20190331;F2 3603; TOMATE PERA              ;4; ALMERIA             ;1579966;1,09;1,4;0,6
20190301;20190331;F2 3603; TOMATE PERA              ;12; CASTELLON           ;2340;1,1;1,4;0,6
20190301;20190331;F2 3603; TOMATE PERA              ;18; GRANADA             ;160209;1,09;1,4;0,6
20190301;20190331;F2 3603; TOMATE PERA              ;21; HUELVA              ;4030;1,1;1,4;0,6
20190301;20190331;F2 3603; TOMATE PERA              ;26; LA RIOJA            ;650;1;1,2;1
20190301;20190331;F2 3603; TOMATE PERA              ;29; MALAGA              ;85022;1,09;1,4;0,6
20190301;20190331;F2 3603; TOMATE PERA              ;30; MURCIA              ;243067;1,09;1,4;0,6
20190301;20190331;F2 3603; TOMATE PERA              ;40; SEGOVIA             ;26;1,2;1,4;0,9
20190301;20190331;F2 3603; TOMATE PERA              ;46; VALENCIA            ;32271;1,08;1,4;0,6
20190301;20190331;F2 3603; TOMATE PERA              ;69; PORTUGAL            ;34190;1,08;1,4;0,6
20190301;20190331;F2 3603; TOMATE PERA              ;90; MARRUECOS           ;90977;1,1;1,4;0,6
20190301;20190331;F2 3607; TOMATE MAZARRON          ;3; ALICANTE            ;44627;1,46;2,6;0,7
20190301;20190331;F2 3607; TOMATE MAZARRON          ;4; ALMERIA             ;2309185;1,44;2,7;0,7
20190301;20190331;F2 3607; TOMATE MAZARRON          ;12; CASTELLON           ;3420;1,42;2,5;0,9
20190301;20190331;F2 3607; TOMATE MAZARRON          ;18; GRANADA             ;234154;1,44;2,7;0,7
20190301;20190331;F2 3607; TOMATE MAZARRON          ;21; HUELVA              ;5890;1,45;2,5;0,7
20190301;20190331;F2 3607; TOMATE MAZARRON          ;26; LA RIOJA            ;950;1,5;2,5;1
20190301;20190331;F2 3607; TOMATE MAZARRON          ;29; MALAGA              ;124267;1,44;2,7;0,7
20190301;20190331;F2 3607; TOMATE MAZARRON          ;30; MURCIA              ;355248;1,44;2,7;0,7
20190301;20190331;F2 3607; TOMATE MAZARRON          ;40; SEGOVIA             ;38;1,4;2,5;1,05
20190301;20190331;F2 3607; TOMATE MAZARRON          ;46; VALENCIA            ;47167;1,45;2,7;0,7
20190301;20190331;F2 3607; TOMATE MAZARRON          ;69; PORTUGAL            ;49969;1,43;2,7;0,7
20190301;20190331;F2 3607; TOMATE MAZARRON          ;90; MARRUECOS           ;132967;1,46;2,6;0,7
20190301;20190331;F2 3613; TOMATE DANIELA           ;3; ALICANTE            ;49321;1,05;1,4;0,35
20190301;20190331;F2 3613; TOMATE DANIELA           ;4; ALMERIA             ;2552255;1,03;1,4;0,35
20190301;20190331;F2 3613; TOMATE DANIELA           ;12; CASTELLON           ;3780;0,93;1,2;0,35
20190301;20190331;F2 3613; TOMATE DANIELA           ;18; GRANADA             ;258798;1,03;1,4;0,35
20190301;20190331;F2 3613; TOMATE DANIELA           ;21; HUELVA              ;6510;1;1,2;0,4
20190301;20190331;F2 3613; TOMATE DANIELA           ;26; LA RIOJA            ;1050;1,1;1,25;0,4
20190301;20190331;F2 3613; TOMATE DANIELA           ;29; MALAGA              ;137345;1,03;1,4;0,35
20190301;20190331;F2 3613; TOMATE DANIELA           ;30; MURCIA              ;392647;1,03;1,4;0,35
20190301;20190331;F2 3613; TOMATE DANIELA           ;40; SEGOVIA             ;42;1,1;1,2;0,4
20190301;20190331;F2 3613; TOMATE DANIELA           ;46; VALENCIA            ;52131;1,02;1,4;0,35
20190301;20190331;F2 3613; TOMATE DANIELA           ;69; PORTUGAL            ;55231;1,03;1,4;0,35
20190301;20190331;F2 3613; TOMATE DANIELA           ;90; MARRUECOS           ;146965;1,04;1,4;0,35
20190301;20190331;F2 3614; TOMATE EN RAMA           ;3; ALICANTE            ;35231;1,16;1,5;0,6
20190301;20190331;F2 3614; TOMATE EN RAMA           ;4; ALMERIA             ;1823041;1,17;1,5;0,6
20190301;20190331;F2 3614; TOMATE EN RAMA           ;12; CASTELLON           ;2700;1,1;1,4;0,6
20190301;20190331;F2 3614; TOMATE EN RAMA           ;18; GRANADA             ;184857;1,17;1,5;0,6
20190301;20190331;F2 3614; TOMATE EN RAMA           ;21; HUELVA              ;4650;1,15;1,4;0,6
20190301;20190331;F2 3614; TOMATE EN RAMA           ;26; LA RIOJA            ;750;1,2;1,3;1,05
20190301;20190331;F2 3614; TOMATE EN RAMA           ;29; MALAGA              ;98105;1,16;1,5;0,6
20190301;20190331;F2 3614; TOMATE EN RAMA           ;30; MURCIA              ;280460;1,17;1,5;0,6
20190301;20190331;F2 3614; TOMATE EN RAMA           ;40; SEGOVIA             ;30;1,1;1,25;0,7
20190301;20190331;F2 3614; TOMATE EN RAMA           ;46; VALENCIA            ;37237;1,16;1,5;0,6
20190301;20190331;F2 3614; TOMATE EN RAMA           ;69; PORTUGAL            ;39449;1,16;1,5;0,6
20190301;20190331;F2 3614; TOMATE EN RAMA           ;90; MARRUECOS           ;104975;1,16;1,5;0,6
20190301;20190331;F2 3616; TOMATE CHERRY            ;3; ALICANTE            ;21140;1,95;3,5;1,2
20190301;20190331;F2 3616; TOMATE CHERRY            ;4; ALMERIA             ;1093825;1,94;3,5;1
20190301;20190331;F2 3616; TOMATE CHERRY            ;12; CASTELLON           ;1620;2,13;3,5;1,4
20190301;20190331;F2 3616; TOMATE CHERRY            ;18; GRANADA             ;110915;1,94;3,5;1
20190301;20190331;F2 3616; TOMATE CHERRY            ;21; HUELVA              ;2790;2;3,5;1,2
20190301;20190331;F2 3616; TOMATE CHERRY            ;26; LA RIOJA            ;450;2;2,15;1,5
20190301;20190331;F2 3616; TOMATE CHERRY            ;29; MALAGA              ;58863;1,95;3,5;1
20190301;20190331;F2 3616; TOMATE CHERRY            ;30; MURCIA              ;168277;1,94;3,5;1
20190301;20190331;F2 3616; TOMATE CHERRY            ;40; SEGOVIA             ;18;2;2,5;1,7
20190301;20190331;F2 3616; TOMATE CHERRY            ;46; VALENCIA            ;22342;1,96;3,5;1
20190301;20190331;F2 3616; TOMATE CHERRY            ;69; PORTUGAL            ;23670;1,95;3,5;1
20190301;20190331;F2 3616; TOMATE CHERRY            ;90; MARRUECOS           ;62984;1,96;3,5;1,2
20190301;20190331;F2 3621; TOMATE KUMATO            ;3; ALICANTE            ;28185;1,3;1,85;0,5
20190301;20190331;F2 3621; TOMATE KUMATO            ;4; ALMERIA             ;1458433;1,27;1,85;0,5
20190301;20190331;F2 3621; TOMATE KUMATO            ;12; CASTELLON           ;2160;1,38;1,85;0,5
20190301;20190331;F2 3621; TOMATE KUMATO            ;18; GRANADA             ;147885;1,27;1,85;0,5
20190301;20190331;F2 3621; TOMATE KUMATO            ;21; HUELVA              ;3720;1,2;1,85;0,5
20190301;20190331;F2 3621; TOMATE KUMATO            ;26; LA RIOJA            ;600;1,2;1,5;0,7
20190301;20190331;F2 3621; TOMATE KUMATO            ;29; MALAGA              ;78485;1,29;1,85;0,5
20190301;20190331;F2 3621; TOMATE KUMATO            ;30; MURCIA              ;224368;1,27;1,85;0,5
20190301;20190331;F2 3621; TOMATE KUMATO            ;40; SEGOVIA             ;24;1,4;1,7;0,7
20190301;20190331;F2 3621; TOMATE KUMATO            ;46; VALENCIA            ;29790;1,29;1,85;0,5
20190301;20190331;F2 3621; TOMATE KUMATO            ;69; PORTUGAL            ;31561;1,25;1,85;0,5
20190301;20190331;F2 3621; TOMATE KUMATO            ;90; MARRUECOS           ;83980;1,28;1,85;0,5
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;3; ALICANTE            ;3311;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;4; ALMERIA             ;1694;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;5; AVILA               ;1540;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;10; CACERES             ;4620;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;11; CADIZ               ;290335;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;12; CASTELLON           ;1155;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;26; LA RIOJA            ;32694;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;30; MURCIA              ;10226;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;40; SEGOVIA             ;1926796;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;45; TOLEDO              ;320200;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;47; VALLADOLID          ;1418561;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;60; FRANCIA             ;18465;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;65; HOLANDA             ;6668;0,5;0,67;0,45
20190301;20190331;F2 3701; ZANAHORIAS O CARLOTA NANT;69; PORTUGAL            ;2310;0,5;0,67;0,45
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;3; ALICANTE            ;989;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;4; ALMERIA             ;506;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;5; AVILA               ;460;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;10; CACERES             ;1380;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;11; CADIZ               ;86725;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;12; CASTELLON           ;345;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;26; LA RIOJA            ;9766;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;30; MURCIA              ;3054;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;40; SEGOVIA             ;575537;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;45; TOLEDO              ;95645;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;47; VALLADOLID          ;423724;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;60; FRANCIA             ;5515;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;65; HOLANDA             ;1992;1,18;1,59;1
20190301;20190331;F2 3702; ZANAHORIA EN RAMA        ;69; PORTUGAL            ;690;1,18;1,59;1
20190301;20190331;F2 3802; BATATAS YEMA DE HUEVO    ;11; CADIZ               ;18500;1,2;1,25;1
20190301;20190331;F2 3802; BATATAS YEMA DE HUEVO    ;24; LEON                ;2260;1,2;1,25;1
20190301;20190331;F2 3802; BATATAS YEMA DE HUEVO    ;45; TOLEDO              ;9000;1,2;1,25;1
20190301;20190331;F2 3802; BATATAS YEMA DE HUEVO    ;46; VALENCIA            ;2000;1,2;1,25;1
20190301;20190331;F2 3802; BATATAS YEMA DE HUEVO    ;94; ESTADOS UNIDOS      ;89560;1,2;1,25;1
20190301;20190331;F2 4101; GRELOS                   ;4; ALMERIA             ;1700;0,75;0,76;0,74
20190301;20190331;F2 4101; GRELOS                   ;15; LA CORUÑA           ;2060;0,75;0,76;0,74
20190301;20190331;F2 4101; GRELOS                   ;28; MADRID              ;2000;0,75;0,76;0,74
20190301;20190331;F2 4101; GRELOS                   ;30; MURCIA              ;300;0,75;0,76;0,74
20190301;20190331;F2 4101; GRELOS                   ;31; NAVARRA             ;5160;0,75;0,76;0,74
20190301;20190331;F2 4101; GRELOS                   ;32; ORENSE              ;2000;0,75;0,76;0,74
20190301;20190331;F2 4101; GRELOS                   ;45; TOLEDO              ;2100;0,75;0,76;0,74
20190301;20190331;F2 4201; GUINDILLAS ROJAS         ;4; ALMERIA             ;108;1,4;1,5;1
20190301;20190331;F2 4201; GUINDILLAS ROJAS         ;18; GRANADA             ;160;1,4;1,5;1
20190301;20190331;F2 4202; GUINDILLAS VERDES        ;4; ALMERIA             ;570;1,25;1,4;1
20190301;20190331;F2 4202; GUINDILLAS VERDES        ;18; GRANADA             ;840;1,25;1,4;1
20190301;20190331;F2 4301; BORRAJAS O.V.            ;26; LA RIOJA            ;500;1,6;2;1,5
20190301;20190331;F2 4301; BORRAJAS O.V.            ;45; TOLEDO              ;1550;1,6;2;1,5
20190301;20190331;F2 4301; BORRAJAS O.V.            ;50; ZARAGOZA            ;1000;1,6;2;1,5
20190301;20190331;F2 4401; LAUREL                   ;4; ALMERIA             ;6185;0,42;0,42;0,33
20190301;20190331;F2 4401; LAUREL                   ;27; LUGO                ;4050;0,42;0,42;0,33
20190301;20190331;F2 4401; LAUREL                   ;28; MADRID              ;500;0,42;0,42;0,33
20190301;20190331;F2 4601; BERROS                   ;4; ALMERIA             ;1950;8,33;10;7,33
20190301;20190331;F2 4601; BERROS                   ;11; CADIZ               ;860;8,33;10;7,33
20190301;20190331;F2 4601; BERROS                   ;30; MURCIA              ;3500;8,33;10;7,33
20190301;20190331;F2 4701; BROCOLI                  ;2; ALBACETE            ;200;1,1;1,3;0,6
20190301;20190331;F2 4701; BROCOLI                  ;3; ALICANTE            ;29340;1,11;1,65;0,5
20190301;20190331;F2 4701; BROCOLI                  ;4; ALMERIA             ;163967;1,13;1,65;0,5
20190301;20190331;F2 4701; BROCOLI                  ;6; BADAJOZ             ;16795;1,25;1,65;0,7
20190301;20190331;F2 4701; BROCOLI                  ;26; LA RIOJA            ;6000;1,05;1,3;0,5
20190301;20190331;F2 4701; BROCOLI                  ;28; MADRID              ;100;1,1;1,3;0,6
20190301;20190331;F2 4701; BROCOLI                  ;30; MURCIA              ;455094;1,15;1,65;0,5
20190301;20190331;F2 4701; BROCOLI                  ;31; NAVARRA             ;5875;1,07;1,4;0,7
20190301;20190331;F2 4701; BROCOLI                  ;40; SEGOVIA             ;3800;1,25;1,65;0,6
20190301;20190331;F2 4701; BROCOLI                  ;41; SEVILLA             ;4000;1,1;1,3;0,6
20190301;20190331;F2 4701; BROCOLI                  ;45; TOLEDO              ;218143;1,16;1,65;0,5
20190301;20190331;F2 4701; BROCOLI                  ;46; VALENCIA            ;13000;1,27;1,65;0,5
20190301;20190331;F2 4701; BROCOLI                  ;50; ZARAGOZA            ;500;1;1,3;0,7
20190301;20190331;F2 4801; YUCA                     ;74; COSTA RICA          ;384002;1,45;1,45;1,1
20190301;20190331;F2 4901; ROMANESCU                ;12; CASTELLON           ;1550;3;3,26;2,5
20190301;20190331;F2 4901; ROMANESCU                ;46; VALENCIA            ;1700;2,5;3;1,88
20190301;20190331;F2 5201; MAIZ                     ;4; ALMERIA             ;3000;3,55;6,25;3,2
20190301;20190331;F2 5201; MAIZ                     ;40; SEGOVIA             ;10800;3,55;6,25;3,2
20190301;20190331;F2 5201; MAIZ                     ;45; TOLEDO              ;1500;3,55;6,25;3,2
20190301;20190331;F2 5201; MAIZ                     ;47; VALLADOLID          ;6000;3,55;6,25;3,2
20190301;20190331;F2 5501; TIRABEQUES               ;4; ALMERIA             ;25293;3,04;7;1,5
20190301;20190331;F2 5501; TIRABEQUES               ;12; CASTELLON           ;352;3;7;2
20190301;20190331;F2 5501; TIRABEQUES               ;29; MALAGA              ;364;2,9;7;2
20190301;20190331;F2 5501; TIRABEQUES               ;30; MURCIA              ;5342;3,09;7;1,8
20190301;20190331;F2 5501; TIRABEQUES               ;90; MARRUECOS           ;650;3;7;2
20190301;20190331;F2 5601; HINOJO                   ;3; ALICANTE            ;300;1,5;1,7;1,25
20190301;20190331;F2 5601; HINOJO                   ;4; ALMERIA             ;1300;1,5;1,7;1,25
20190301;20190331;F2 5601; HINOJO                   ;28; MADRID              ;1000;1,5;1,7;1,25
20190301;20190331;F2 5601; HINOJO                   ;30; MURCIA              ;1800;1,5;1,7;1,25
20190301;20190331;F2 5601; HINOJO                   ;46; VALENCIA            ;1483;1,5;1,7;1,25
20190301;20190331;F2 5701; JENGIBRE                 ;122; CHINA               ;67370;2,45;2,5;1,5
20190301;20190331;F2 5801; MACHE O BERROS           ;26; LA RIOJA            ;1000;8,33;10;7,33
20190301;20190331;F2 5901; YAME O ÑAME              ;86; OTROS PAIS.AFRICANOS;23140;1,5;1,8;1,38
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;2; ALBACETE            ;300;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;3; ALICANTE            ;1700;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;4; ALMERIA             ;53444;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;8; BARCELONA           ;3100;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;9; BURGOS              ;10780;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;11; CADIZ               ;1440;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;12; CASTELLON           ;480;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;16; CUENCA              ;1980;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;18; GRANADA             ;2414;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;24; LEON                ;1140;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;26; LA RIOJA            ;2020;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;28; MADRID              ;19620;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;30; MURCIA              ;30480;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;31; NAVARRA             ;39785;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;40; SEGOVIA             ;6855;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;41; SEVILLA             ;100;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;45; TOLEDO              ;8365;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;46; VALENCIA            ;5170;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;47; VALLADOLID          ;1900;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;50; ZARAGOZA            ;785;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;60; FRANCIA             ;3300;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;65; HOLANDA             ;6953;0;0;0
20190301;20190331;F2 6001; CUARTA GAMA HORTALIZAS   ;69; PORTUGAL            ;5613;0;0;0
20190301;20190331;F2 6201; CONSERVAS VEGETALES      ;4; ALMERIA             ;800;0;0;0
20190301;20190331;F2 6201; CONSERVAS VEGETALES      ;15; LA CORUÑA           ;7740;0;0;0
20190301;20190331;F2 6201; CONSERVAS VEGETALES      ;28; MADRID              ;14000;0;0;0
20190301;20190331;F2 6201; CONSERVAS VEGETALES      ;30; MURCIA              ;1250;0;0;0
20190301;20190331;F2 6201; CONSERVAS VEGETALES      ;31; NAVARRA             ;10840;0;0;0
20190301;20190331;F2 6201; CONSERVAS VEGETALES      ;45; TOLEDO              ;4740;0;0;0
20190301;20190331;F2 6301; CONGELADOS VEGEALES      ;4; ALMERIA             ;11200;0;0;0
20190301;20190331;F2 6301; CONGELADOS VEGEALES      ;26; LA RIOJA            ;13720;0;0;0
20190301;20190331;F2 6301; CONGELADOS VEGEALES      ;28; MADRID              ;1250;0;0;0
20190301;20190331;F2 6301; CONGELADOS VEGEALES      ;31; NAVARRA             ;31300;0;0;0
20190301;20190331;F2 6301; CONGELADOS VEGEALES      ;46; VALENCIA            ;1500;0;0;0
20190301;20190331;F2 6301; CONGELADOS VEGEALES      ;49; ZAMORA              ;1800;0;0;0
20190301;20190331;F2 6301; CONGELADOS VEGEALES      ;65; HOLANDA             ;8350;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;4; ALMERIA             ;23180;0;0;0
