"station","name","date","tavg","tmax","tmin"
"SPE00120296","MADRID GETAFE, SP","1980-11","47.0","55.6","38.4"
"SPE00120296","MADRID GETAFE, SP","1980-12","41.8","52.8","30.9"
"SPE00120296","MADRID GETAFE, SP","1981-01","42.4","55.2","29.6"
"SPE00120296","MADRID GETAFE, SP","1981-02","43.5","54.0","32.9"
"SPE00120296","MADRID GETAFE, SP","1981-03","52.9","62.8","43.0"
"SPE00120296","MADRID GETAFE, SP","1981-04","52.4","61.9","42.9"
"SPE00120296","MADRID GETAFE, SP","1981-05","59.0","70.1","47.9"
"SPE00120296","MADRID GETAFE, SP","1981-06","73.8","87.6","60.0"
"SPE00120296","MADRID GETAFE, SP","1981-07","76.5","90.0","62.9"
"SPE00120296","MADRID GETAFE, SP","1981-08","76.6","89.9","63.3"
"SPE00120296","MADRID GETAFE, SP","1981-09","70.3","82.7","57.9"
"SPE00120296","MADRID GETAFE, SP","1981-10","60.6","72.9","48.2"
"SPE00120296","MADRID GETAFE, SP","1981-11","53.4","66.3","40.4"
"SPE00120296","MADRID GETAFE, SP","1981-12","45.9","52.9","38.8"
"SPE00120296","MADRID GETAFE, SP","1982-01","45.8","53.5","38.1"
"SPE00120296","MADRID GETAFE, SP","1982-02","46.3","54.7","37.9"
"SPE00120296","MADRID GETAFE, SP","1982-03","50.3","61.5","39.1"
"SPE00120296","MADRID GETAFE, SP","1982-04","55.1","66.0","44.1"
"SPE00120296","MADRID GETAFE, SP","1982-05","63.7","75.4","51.9"
"SPE00120296","MADRID GETAFE, SP","1982-06","71.5","83.5","59.4"
"SPE00120296","MADRID GETAFE, SP","1982-07","76.8","90.4","63.2"
"SPE00120296","MADRID GETAFE, SP","1982-08","76.6","89.7","63.4"
"SPE00120296","MADRID GETAFE, SP","1982-09","67.9","79.6","56.2"
"SPE00120296","MADRID GETAFE, SP","1982-10","57.1","67.0","47.2"
"SPE00120296","MADRID GETAFE, SP","1982-11","48.4","56.4","40.4"
"SPE00120296","MADRID GETAFE, SP","1982-12","43.5","50.8","36.2"
"SPE00120296","MADRID GETAFE, SP","1983-01","41.6","54.2","29.0"
"SPE00120296","MADRID GETAFE, SP","1983-02","42.0","51.4","32.6"
"SPE00120296","MADRID GETAFE, SP","1983-03","52.6","65.1","40.1"
"SPE00120296","MADRID GETAFE, SP","1983-04","51.9","62.1","41.8"
"SPE00120296","MADRID GETAFE, SP","1983-05","56.9","68.1","45.8"
"SPE00120296","MADRID GETAFE, SP","1983-06","73.6","86.7","60.4"
"SPE00120296","MADRID GETAFE, SP","1983-07","76.7","89.8","63.6"
"SPE00120296","MADRID GETAFE, SP","1983-08","73.9","85.1","62.7"
"SPE00120296","MADRID GETAFE, SP","1983-09","73.3","85.9","60.7"
"SPE00120296","MADRID GETAFE, SP","1983-10","61.4","73.2","49.6"
"SPE00120296","MADRID GETAFE, SP","1983-11","53.7","59.5","47.8"
"SPE00120296","MADRID GETAFE, SP","1983-12","43.4","51.2","35.7"
"SPE00120296","MADRID GETAFE, SP","1984-01","41.4","48.8","34.0"
"SPE00120296","MADRID GETAFE, SP","1984-02","43.3","52.9","33.7"
"SPE00120296","MADRID GETAFE, SP","1984-03","44.3","53.7","34.9"
"SPE00120296","MADRID GETAFE, SP","1984-04","58.0","69.0","47.0"
"SPE00120296","MADRID GETAFE, SP","1984-05","52.2","60.5","43.8"
"SPE00120296","MADRID GETAFE, SP","1984-06","67.6","79.5","55.8"
"SPE00120296","MADRID GETAFE, SP","1984-07","78.6","93.1","64.2"
"SPE00120296","MADRID GETAFE, SP","1984-08","74.1","87.1","61.1"
"SPE00120296","MADRID GETAFE, SP","1984-09","68.4","81.5","55.4"
"SPE00120296","MADRID GETAFE, SP","1984-10","57.9","69.0","46.7"
"SPE00120296","MADRID GETAFE, SP","1984-11","49.5","56.0","42.9"
"SPE00120296","MADRID GETAFE, SP","1984-12","44.5","52.3","36.7"
"SPE00120296","MADRID GETAFE, SP","1985-01","37.8","45.9","29.7"
"SPE00120296","MADRID GETAFE, SP","1985-02","48.5","56.0","41.0"
"SPE00120296","MADRID GETAFE, SP","1985-03","47.4","57.7","37.1"
"SPE00120296","MADRID GETAFE, SP","1985-04","55.1","66.3","44.0"
"SPE00120296","MADRID GETAFE, SP","1985-05","58.4","69.7","47.0"
"SPE00120296","MADRID GETAFE, SP","1985-06","71.5","84.0","59.0"
"SPE00120296","MADRID GETAFE, SP","1985-07","79.8","93.1","66.5"
"SPE00120296","MADRID GETAFE, SP","1985-08","76.5","91.3","61.7"
"SPE00120296","MADRID GETAFE, SP","1985-09","75.6","89.3","62.0"
"SPE00120296","MADRID GETAFE, SP","1985-10","62.9","75.4","50.3"
"SPE00120296","MADRID GETAFE, SP","1985-11","47.7","56.0","39.5"
"SPE00120296","MADRID GETAFE, SP","1985-12","42.1","49.7","34.5"
"SPE00120296","MADRID GETAFE, SP","1986-01","40.8","49.4","32.2"
"SPE00120296","MADRID GETAFE, SP","1986-02","42.3","49.7","34.8"
"SPE00120296","MADRID GETAFE, SP","1986-03","49.0","59.5","38.4"
"SPE00120296","MADRID GETAFE, SP","1986-04","47.6","57.0","38.3"
"SPE00120296","MADRID GETAFE, SP","1986-05","65.1","78.2","52.1"
"SPE00120296","MADRID GETAFE, SP","1986-06","72.5","86.1","58.8"
"SPE00120296","MADRID GETAFE, SP","1986-07","78.4","92.6","64.2"
"SPE00120296","MADRID GETAFE, SP","1986-08","74.0","88.4","59.6"
"SPE00120296","MADRID GETAFE, SP","1986-09","68.7","79.9","57.5"
"SPE00120296","MADRID GETAFE, SP","1986-10","59.8","69.4","50.1"
"SPE00120296","MADRID GETAFE, SP","1986-11","48.7","58.8","38.6"
"SPE00120296","MADRID GETAFE, SP","1986-12","41.9","51.5","32.3"
"SPE00120296","MADRID GETAFE, SP","1987-01","40.5","48.6","32.3"
"SPE00120296","MADRID GETAFE, SP","1987-02","44.7","53.1","36.3"
"SPE00120296","MADRID GETAFE, SP","1987-03","51.5","62.4","40.7"
"SPE00120296","MADRID GETAFE, SP","1987-04","55.8","66.3","45.4"
"SPE00120296","MADRID GETAFE, SP","1987-05","62.0","75.1","48.8"
"SPE00120296","MADRID GETAFE, SP","1987-06","71.4","84.4","58.3"
"SPE00120296","MADRID GETAFE, SP","1987-07","75.2","87.6","62.8"
"SPE00120296","MADRID GETAFE, SP","1987-08","77.9","91.3","64.6"
"SPE00120296","MADRID GETAFE, SP","1987-09","74.1","86.8","61.4"
"SPE00120296","MADRID GETAFE, SP","1987-10","55.9","64.0","47.7"
"SPE00120296","MADRID GETAFE, SP","1987-11","49.3","57.8","40.8"
"SPE00120296","MADRID GETAFE, SP","1987-12","46.2","51.5","40.8"
"SPE00120296","MADRID GETAFE, SP","1988-01","45.4","51.5","39.4"
"SPE00120296","MADRID GETAFE, SP","1988-02","44.7","53.3","36.2"
"SPE00120296","MADRID GETAFE, SP","1988-03","51.5","63.9","39.0"
"SPE00120296","MADRID GETAFE, SP","1988-04","54.1","63.4","44.9"
"SPE00120296","MADRID GETAFE, SP","1988-05","60.2","70.6","49.7"
"SPE00120296","MADRID GETAFE, SP","1988-06","64.9","75.8","54.1"
"SPE00120296","MADRID GETAFE, SP","1988-07","76.0","89.0","63.1"
"SPE00120296","MADRID GETAFE, SP","1988-08","78.0","92.1","63.9"
"SPE00120296","MADRID GETAFE, SP","1988-09","71.0","85.2","56.9"
"SPE00120296","MADRID GETAFE, SP","1988-10","59.8","70.6","49.1"
"SPE00120296","MADRID GETAFE, SP","1988-11","49.8","58.0","41.7"
"SPE00120296","MADRID GETAFE, SP","1988-12","42.3","53.5","31.0"
"SPE00120296","MADRID GETAFE, SP","1989-01","42.2","53.5","30.9"
"SPE00120296","MADRID GETAFE, SP","1989-02","46.2","56.2","36.2"
"SPE00120296","MADRID GETAFE, SP","1989-03","53.3","65.2","41.3"
"SPE00120296","MADRID GETAFE, SP","1989-04","51.0","60.7","41.3"
"SPE00120296","MADRID GETAFE, SP","1989-05","64.3","76.4","52.2"
"SPE00120296","MADRID GETAFE, SP","1989-06","72.2","84.8","59.5"
"SPE00120296","MADRID GETAFE, SP","1989-07","80.9","94.9","66.8"
"SPE00120296","MADRID GETAFE, SP","1989-08","78.9","92.2","65.6"
"SPE00120296","MADRID GETAFE, SP","1989-09","67.2","78.2","56.3"
"SPE00120296","MADRID GETAFE, SP","1989-10","61.4","73.1","49.8"
"SPE00120296","MADRID GETAFE, SP","1989-11","52.8","59.6","46.0"
"SPE00120296","MADRID GETAFE, SP","1989-12","48.8","53.7","43.9"
"SPE00120296","MADRID GETAFE, SP","1990-01","42.6","51.3","34.0"
"SPE00120296","MADRID GETAFE, SP","1990-02","49.9","61.1","38.8"
"SPE00120296","MADRID GETAFE, SP","1990-03","51.7","63.0","40.3"
"SPE00120296","MADRID GETAFE, SP","1990-04","51.0","60.6","41.4"
"SPE00120296","MADRID GETAFE, SP","1990-05","62.7","75.7","49.7"
"SPE00120296","MADRID GETAFE, SP","1990-06","73.0","87.0","59.1"
"SPE00120296","MADRID GETAFE, SP","1990-07","79.6","94.0","65.1"
"SPE00120296","MADRID GETAFE, SP","1990-08","78.5","91.8","65.1"
"SPE00120296","MADRID GETAFE, SP","1990-09","71.5","82.4","60.7"
"SPE00120296","MADRID GETAFE, SP","1990-10","58.7","67.4","50.1"
"SPE00120296","MADRID GETAFE, SP","1990-11","48.2","57.4","39.0"
"SPE00120296","MADRID GETAFE, SP","1990-12","40.4","48.9","32.0"
"SPE00120296","MADRID GETAFE, SP","1991-01","41.3","48.7","33.8"
"SPE00120296","MADRID GETAFE, SP","1991-02","41.8","50.0","33.6"
"SPE00120296","MADRID GETAFE, SP","1991-03","50.2","58.2","42.2"
"SPE00120296","MADRID GETAFE, SP","1991-04","52.2","63.4","40.9"
"SPE00120296","MADRID GETAFE, SP","1991-05","59.8","73.3","46.2"
"SPE00120296","MADRID GETAFE, SP","1991-06","73.1","86.7","59.4"
"SPE00120296","MADRID GETAFE, SP","1991-07","78.7","92.9","64.5"
"SPE00120296","MADRID GETAFE, SP","1991-08","80.5","94.5","66.6"
"SPE00120296","MADRID GETAFE, SP","1991-09","71.5","83.0","60.0"
"SPE00120296","MADRID GETAFE, SP","1991-10","54.2","62.2","46.3"
"SPE00120296","MADRID GETAFE, SP","1991-11","47.9","56.8","38.9"
"SPE00120296","MADRID GETAFE, SP","1991-12","42.9","51.5","34.3"
"SPE00120296","MADRID GETAFE, SP","1992-01","38.8","48.3","29.2"
"SPE00120296","MADRID GETAFE, SP","1992-02","43.9","55.7","32.0"
"SPE00120296","MADRID GETAFE, SP","1992-03","51.1","63.0","39.2"
"SPE00120296","MADRID GETAFE, SP","1992-04","56.4","68.6","44.3"
"SPE00120296","MADRID GETAFE, SP","1992-05","66.1","78.3","53.8"
"SPE00120296","MADRID GETAFE, SP","1992-06","63.4","73.1","53.7"
"SPE00120296","MADRID GETAFE, SP","1992-07","78.6","92.2","64.9"
"SPE00120296","MADRID GETAFE, SP","1992-08","77.1","90.4","63.8"
"SPE00120296","MADRID GETAFE, SP","1992-09","69.0","82.5","55.4"
"SPE00120296","MADRID GETAFE, SP","1992-10","55.4","63.4","47.4"
"SPE00120296","MADRID GETAFE, SP","1992-11","51.3","61.3","41.2"
"SPE00120296","MADRID GETAFE, SP","1992-12","44.7","51.2","38.2"
"SPE00120296","MADRID GETAFE, SP","1993-01","40.9","51.7","30.0"
"SPE00120296","MADRID GETAFE, SP","1993-02","44.9","54.0","35.9"
"SPE00120296","MADRID GETAFE, SP","1993-03","50.4","61.9","38.9"
"SPE00120296","MADRID GETAFE, SP","1993-04","53.1","64.1","42.1"
"SPE00120296","MADRID GETAFE, SP","1993-05","59.5","69.7","49.3"
"SPE00120296","MADRID GETAFE, SP","1993-06","69.6","80.9","58.4"
"SPE00120296","MADRID GETAFE, SP","1993-07","77.4","91.0","63.8"
"SPE00120296","MADRID GETAFE, SP","1993-08","76.9","89.9","64.0"
"SPE00120296","MADRID GETAFE, SP","1993-09","64.8","75.8","53.8"
"SPE00120296","MADRID GETAFE, SP","1993-10","52.6","59.9","45.4"
"SPE00120296","MADRID GETAFE, SP","1993-11","46.8","54.7","39.0"
"SPE00120296","MADRID GETAFE, SP","1993-12","43.5","50.0","37.0"
"SPE00120296","MADRID GETAFE, SP","1994-01","42.4","51.3","33.6"
"SPE00120296","MADRID GETAFE, SP","1994-02","44.6","53.7","35.4"
"SPE00120296","MADRID GETAFE, SP","1994-03","55.2","67.6","42.9"
"SPE00120296","MADRID GETAFE, SP","1994-04","53.7","64.8","42.7"
"SPE00120296","MADRID GETAFE, SP","1994-05","62.1","73.4","50.8"
"SPE00120296","MADRID GETAFE, SP","1994-06","73.1","86.6","59.6"
"SPE00120296","MADRID GETAFE, SP","1994-07","81.3","95.9","66.6"
"SPE00120296","MADRID GETAFE, SP","1994-08","79.5","92.9","66.1"
"SPE00120296","MADRID GETAFE, SP","1994-09","65.7","76.5","54.9"
"SPE00120296","MADRID GETAFE, SP","1994-10","60.3","68.5","52.2"
"SPE00120296","MADRID GETAFE, SP","1994-11","51.7","60.5","42.8"
"SPE00120296","MADRID GETAFE, SP","1994-12","44.3","52.5","36.1"
"SPE00120296","MADRID GETAFE, SP","1995-01","43.7","53.2","34.2"
"SPE00120296","MADRID GETAFE, SP","1995-02","47.6","56.9","38.4"
"SPE00120296","MADRID GETAFE, SP","1995-03","52.3","64.3","40.4"
"SPE00120296","MADRID GETAFE, SP","1995-04","58.1","70.8","45.5"
"SPE00120296","MADRID GETAFE, SP","1995-05","67.0","79.1","54.9"
"SPE00120296","MADRID GETAFE, SP","1995-06","72.8","85.0","60.7"
"SPE00120296","MADRID GETAFE, SP","1995-07","80.1","92.9","67.4"
"SPE00120296","MADRID GETAFE, SP","1995-08","78.0","90.9","65.0"
"SPE00120296","MADRID GETAFE, SP","1995-09","65.2","75.9","54.4"
"SPE00120296","MADRID GETAFE, SP","1995-10","63.6","74.3","53.0"
"SPE00120296","MADRID GETAFE, SP","1995-11","52.7","60.8","44.5"
"SPE00120296","MADRID GETAFE, SP","1995-12","46.7","52.6","40.7"
"SPE00120296","MADRID GETAFE, SP","1996-01","45.6","51.7","39.6"
"SPE00120296","MADRID GETAFE, SP","1996-02","43.2","52.3","34.1"
"SPE00120296","MADRID GETAFE, SP","1996-03","49.2","59.1","39.4"
"SPE00120296","MADRID GETAFE, SP","1996-04","55.8","67.2","44.3"
"SPE00120296","MADRID GETAFE, SP","1996-05","59.9","70.7","49.1"
"SPE00120296","MADRID GETAFE, SP","1996-06","73.8","86.9","60.6"
"SPE00120296","MADRID GETAFE, SP","1996-07","78.0","91.4","64.5"
"SPE00120296","MADRID GETAFE, SP","1996-08","74.7","87.3","62.1"
"SPE00120296","MADRID GETAFE, SP","1996-09","65.1","76.6","53.6"
"SPE00120296","MADRID GETAFE, SP","1996-10","59.2","70.9","47.5"
"SPE00120296","MADRID GETAFE, SP","1996-11","49.8","58.9","40.7"
"SPE00120296","MADRID GETAFE, SP","1996-12","45.0","51.0","39.1"
"SPE00120296","MADRID GETAFE, SP","1997-01","43.8","49.8","37.7"
"SPE00120296","MADRID GETAFE, SP","1997-02","49.0","59.6","38.3"
"SPE00120296","MADRID GETAFE, SP","1997-03","57.1","71.1","43.0"
"SPE00120296","MADRID GETAFE, SP","1997-04","60.4","71.5","49.2"
"SPE00120296","MADRID GETAFE, SP","1997-05","62.2","72.9","51.5"
"SPE00120296","MADRID GETAFE, SP","1997-06","67.6","78.2","56.9"
"SPE00120296","MADRID GETAFE, SP","1997-07","74.8","87.5","62.2"
"SPE00120296","MADRID GETAFE, SP","1997-08","77.1","88.8","65.4"
"SPE00120296","MADRID GETAFE, SP","1997-09","72.6","83.8","61.4"
"SPE00120296","MADRID GETAFE, SP","1997-10","63.3","73.7","53.0"
"SPE00120296","MADRID GETAFE, SP","1997-11","49.5","55.5","43.6"
"SPE00120296","MADRID GETAFE, SP","1997-12","44.2","50.6","37.8"
"SPE00120296","MADRID GETAFE, SP","1998-01","44.0","51.4","36.6"
"SPE00120296","MADRID GETAFE, SP","1998-02","49.0","58.4","39.5"
"SPE00120296","MADRID GETAFE, SP","1998-03","54.2","66.5","41.8"
"SPE00120296","MADRID GETAFE, SP","1998-04","51.2","60.6","41.8"
"SPE00120296","MADRID GETAFE, SP","1998-05","59.9","70.2","49.7"
"SPE00120296","MADRID GETAFE, SP","1998-06","72.5","85.0","59.9"
"SPE00120296","MADRID GETAFE, SP","1998-07","79.6","93.4","65.9"
"SPE00120296","MADRID GETAFE, SP","1998-08","79.8","93.3","66.3"
"SPE00120296","MADRID GETAFE, SP","1998-09","68.7","78.9","58.5"
"SPE00120296","MADRID GETAFE, SP","1998-10","56.9","68.0","45.8"
"SPE00120296","MADRID GETAFE, SP","1998-11","48.9","59.2","38.6"
"SPE00120296","MADRID GETAFE, SP","1998-12","41.6","52.1","31.0"
"SPE00120296","MADRID GETAFE, SP","1999-01","42.1","51.7","32.5"
"SPE00120296","MADRID GETAFE, SP","1999-02","45.2","56.7","33.7"
"SPE00120296","MADRID GETAFE, SP","1999-03","51.0","61.5","40.5"
"SPE00120296","MADRID GETAFE, SP","1999-04","56.5","68.2","44.8"
"SPE00120296","MADRID GETAFE, SP","1999-05","64.6","76.5","52.8"
"SPE00120296","MADRID GETAFE, SP","1999-06","73.0","86.0","59.9"
"SPE00120296","MADRID GETAFE, SP","1999-07","80.8","94.0","67.6"
"SPE00120296","MADRID GETAFE, SP","1999-08","78.2","91.1","65.4"
"SPE00120296","MADRID GETAFE, SP","1999-09","68.9","79.2","58.6"
"SPE00120296","MADRID GETAFE, SP","1999-10","59.1","67.2","51.0"
"SPE00120296","MADRID GETAFE, SP","1999-11","46.2","55.1","37.2"
"SPE00120296","MADRID GETAFE, SP","1999-12","42.5","49.3","35.7"
"SPE00120296","MADRID GETAFE, SP","2000-01","40.1","49.2","30.9"
"SPE00120296","MADRID GETAFE, SP","2000-02","50.2","62.5","37.9"
"SPE00120296","MADRID GETAFE, SP","2000-03","53.4","64.8","42.0"
"SPE00120296","MADRID GETAFE, SP","2000-04","51.7","59.7","43.6"
"SPE00120296","MADRID GETAFE, SP","2000-05","64.6","75.3","53.8"
"SPE00120296","MADRID GETAFE, SP","2000-06","74.2","87.5","60.9"
"SPE00120296","MADRID GETAFE, SP","2000-07","76.1","89.2","63.0"
"SPE00120296","MADRID GETAFE, SP","2000-08","77.2","90.0","64.4"
"SPE00120296","MADRID GETAFE, SP","2000-09","70.5","83.4","57.5"
"SPE00120296","MADRID GETAFE, SP","2000-10","59.4","69.9","48.9"
"SPE00120296","MADRID GETAFE, SP","2000-11","47.6","54.9","40.2"
"SPE00120296","MADRID GETAFE, SP","2000-12","45.3","51.4","39.2"
"SPE00120296","MADRID GETAFE, SP","2001-01","45.1","51.2","39.0"
"SPE00120296","MADRID GETAFE, SP","2001-02","46.5","55.7","37.4"
"SPE00120296","MADRID GETAFE, SP","2001-03","53.7","61.8","45.7"
"SPE00120296","MADRID GETAFE, SP","2001-04","56.3","67.6","45.0"
"SPE00120296","MADRID GETAFE, SP","2001-05","62.1","73.0","51.3"
"SPE00120296","MADRID GETAFE, SP","2001-06","75.4","88.8","62.0"
"SPE00120296","MADRID GETAFE, SP","2001-07","76.7","89.0","64.3"
"SPE00120296","MADRID GETAFE, SP","2001-08","79.2","91.5","66.9"
"SPE00120296","MADRID GETAFE, SP","2001-09","69.9","81.2","58.6"
"SPE00120296","MADRID GETAFE, SP","2001-10","61.9","70.7","53.0"
"SPE00120296","MADRID GETAFE, SP","2001-11","46.8","56.2","37.5"
"SPE00120296","MADRID GETAFE, SP","2001-12","38.2","47.3","29.2"
"SPE00120296","MADRID GETAFE, SP","2002-01","43.9","51.3","36.4"
"SPE00120296","MADRID GETAFE, SP","2002-02","47.1","57.5","36.7"
"SPE00120296","MADRID GETAFE, SP","2002-03","51.8","61.7","42.0"
"SPE00120296","MADRID GETAFE, SP","2002-04","56.4","67.7","45.1"
"SPE00120296","MADRID GETAFE, SP","2002-05","60.6","70.9","50.2"
"SPE00120296","MADRID GETAFE, SP","2002-06","75.1","87.8","62.5"
"SPE00120296","MADRID GETAFE, SP","2002-07","77.6","90.1","65.1"
"SPE00120296","MADRID GETAFE, SP","2002-08","75.9","87.9","63.8"
"SPE00120296","MADRID GETAFE, SP","2002-09","67.9","78.5","57.2"
"SPE00120296","MADRID GETAFE, SP","2002-10","59.0","67.8","50.1"
"SPE00120296","MADRID GETAFE, SP","2002-11","50.3","57.2","43.3"
"SPE00120296","MADRID GETAFE, SP","2002-12","47.0","53.0","41.0"
"SPE00120296","MADRID GETAFE, SP","2003-01","42.5","50.5","34.5"
"SPE00120296","MADRID GETAFE, SP","2003-02","43.8","52.1","35.5"
"SPE00120296","MADRID GETAFE, SP","2003-03","53.3","63.6","43.0"
"SPE00120296","MADRID GETAFE, SP","2003-04","56.0","66.2","45.8"
"SPE00120296","MADRID GETAFE, SP","2003-05","66.0","78.5","53.6"
"SPE00120296","MADRID GETAFE, SP","2003-06","78.2","90.6","65.8"
"SPE00120296","MADRID GETAFE, SP","2003-07","79.7","92.6","66.9"
"SPE00120296","MADRID GETAFE, SP","2003-08","81.6","94.1","69.1"
"SPE00120296","MADRID GETAFE, SP","2003-09","72.1","83.7","60.5"
"SPE00120296","MADRID GETAFE, SP","2003-10","58.1","65.8","50.4"
"SPE00120296","MADRID GETAFE, SP","2003-11","50.4","57.8","43.1"
"SPE00120296","MADRID GETAFE, SP","2003-12","43.5","51.2","35.7"
"SPE00120296","MADRID GETAFE, SP","2004-01","44.7","53.7","35.6"
"SPE00120296","MADRID GETAFE, SP","2004-02","45.7","55.6","35.8"
"SPE00120296","MADRID GETAFE, SP","2004-03","48.8","57.7","39.9"
"SPE00120296","MADRID GETAFE, SP","2004-04","53.9","64.8","43.0"
"SPE00120296","MADRID GETAFE, SP","2004-05","59.7","69.0","50.5"
"SPE00120296","MADRID GETAFE, SP","2004-06","77.2","90.2","64.3"
"SPE00120296","MADRID GETAFE, SP","2004-07","78.9","91.9","65.9"
"SPE00120296","MADRID GETAFE, SP","2004-08","76.3","87.8","64.7"
"SPE00120296","MADRID GETAFE, SP","2004-09","72.8","85.2","60.5"
"SPE00120296","MADRID GETAFE, SP","2004-10","60.2","69.5","50.9"
"SPE00120296","MADRID GETAFE, SP","2004-11","48.3","58.3","38.4"
"SPE00120296","MADRID GETAFE, SP","2004-12","44.7","53.0","36.5"
"SPE00120296","MADRID GETAFE, SP","2005-01","41.6","53.3","29.9"
"SPE00120296","MADRID GETAFE, SP","2005-02","41.1","50.6","31.7"
"SPE00120296","MADRID GETAFE, SP","2005-03","50.6","61.5","39.7"
"SPE00120296","MADRID GETAFE, SP","2005-04","57.4","68.6","46.1"
"SPE00120296","MADRID GETAFE, SP","2005-05","66.5","78.4","54.6"
"SPE00120296","MADRID GETAFE, SP","2005-06","78.1","90.4","65.9"
"SPE00120296","MADRID GETAFE, SP","2005-07","80.7","93.4","68.1"
"SPE00120296","MADRID GETAFE, SP","2005-08","78.9","91.8","65.9"
"SPE00120296","MADRID GETAFE, SP","2005-09","69.3","81.7","56.9"
"SPE00120296","MADRID GETAFE, SP","2005-10","60.3","69.1","51.5"
"SPE00120296","MADRID GETAFE, SP","2005-11","47.0","54.8","39.3"
"SPE00120296","MADRID GETAFE, SP","2005-12","42.6","50.9","34.3"
"SPE00120296","MADRID GETAFE, SP","2006-01","41.8","48.6","34.9"
"SPE00120296","MADRID GETAFE, SP","2006-02","43.4","52.9","34.0"
"SPE00120296","MADRID GETAFE, SP","2006-03","51.7","61.4","41.9"
"SPE00120296","MADRID GETAFE, SP","2006-04","58.8","69.5","48.1"
"SPE00120296","MADRID GETAFE, SP","2006-05","68.4","79.6","57.2"
"SPE00120296","MADRID GETAFE, SP","2006-06","75.2","87.3","63.2"
"SPE00120296","MADRID GETAFE, SP","2006-07","82.1","94.1","70.1"
"SPE00120296","MADRID GETAFE, SP","2006-08","77.1","89.6","64.5"
"SPE00120296","MADRID GETAFE, SP","2006-09","72.2","83.3","61.0"
"SPE00120296","MADRID GETAFE, SP","2006-10","63.0","71.5","54.5"
"SPE00120296","MADRID GETAFE, SP","2006-11","53.8","60.2","47.4"
"SPE00120296","MADRID GETAFE, SP","2006-12","43.6","51.4","35.7"
"SPE00120296","MADRID GETAFE, SP","2007-01","43.4","51.1","35.7"
"SPE00120296","MADRID GETAFE, SP","2007-02","48.7","55.8","41.7"
"SPE00120296","MADRID GETAFE, SP","2007-03","50.5","60.2","40.8"
"SPE00120296","MADRID GETAFE, SP","2007-04","56.0","65.1","46.8"
"SPE00120296","MADRID GETAFE, SP","2007-05","62.2","72.7","51.8"
"SPE00120296","MADRID GETAFE, SP","2007-06","69.6","80.3","58.9"
"SPE00120296","MADRID GETAFE, SP","2007-07","77.9","90.3","65.6"
"SPE00120296","MADRID GETAFE, SP","2007-08","76.5","88.4","64.5"
"SPE00120296","MADRID GETAFE, SP","2007-09","71.5","82.4","60.6"
"SPE00120296","MADRID GETAFE, SP","2007-10","60.5","70.1","51.0"
"SPE00120296","MADRID GETAFE, SP","2007-11","49.0","60.7","37.3"
"SPE00120296","MADRID GETAFE, SP","2007-12","43.4","52.2","34.7"
"SPE00120296","MADRID GETAFE, SP","2008-01","46.5","54.6","38.4"
"SPE00120296","MADRID GETAFE, SP","2008-02","48.8","57.2","40.3"
"SPE00120296","MADRID GETAFE, SP","2008-03","52.1","63.0","41.2"
"SPE00120296","MADRID GETAFE, SP","2008-04","57.4","67.5","47.2"
"SPE00120296","MADRID GETAFE, SP","2008-05","60.4","69.4","51.5"
"SPE00120296","MADRID GETAFE, SP","2008-06","71.1","82.5","59.7"
"SPE00120296","MADRID GETAFE, SP","2008-07","77.5","90.3","64.6"
"SPE00120296","MADRID GETAFE, SP","2008-08","78.5","90.7","66.4"
